step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount
40,C1232356156,4,F,28007,M348934600,28007,transportation,64.77
40,C33256704,4,F,28007,M349281107,28007,fashion,58.97
40,C28023491,4,F,28007,M348934600,28007,transportation,36.66
40,C1658450442,4,F,28007,M1823072687,28007,transportation,17
40,C1950237952,4,F,28007,M348934600,28007,transportation,2.71
40,C650108285,4,F,28007,M1823072687,28007,transportation,26.44
40,C2091703695,4,F,28007,M1823072687,28007,transportation,27.07
40,C1405664150,4,M,28007,M348934600,28007,transportation,4.11
40,C1966686053,4,F,28007,M85975013,28007,food,35
40,C723171448,4,M,28007,M348934600,28007,transportation,19.99
40,C1226558289,4,M,28007,M348934600,28007,transportation,20.49
40,C39607150,4,F,28007,M1823072687,28007,transportation,34.95
40,C1589138432,4,M,28007,M855959430,28007,hyper,14.37
40,C1316160034,4,M,28007,M1823072687,28007,transportation,21.73
40,C366069783,4,F,28007,M1946091778,28007,wellnessandbeauty,116.66
40,C474894075,4,F,28007,M348934600,28007,transportation,0.4
40,C1389923471,4,M,28007,M348934600,28007,transportation,13.74
40,C1939799337,4,F,28007,M1823072687,28007,transportation,15.2
40,C893284971,4,M,28007,M1823072687,28007,transportation,1.8
40,C1607867760,4,F,28007,M348934600,28007,transportation,43.83
40,C85945497,4,F,28007,M348934600,28007,transportation,52.83
40,C601235628,4,F,28007,M348934600,28007,transportation,39.04
40,C886658445,4,F,28007,M1823072687,28007,transportation,3.68
40,C481773197,4,F,28007,M348934600,28007,transportation,11.63
40,C481773197,4,F,28007,M1823072687,28007,transportation,48.95
40,C1857140958,4,M,28007,M1823072687,28007,transportation,31.28
40,C1424007721,4,F,28007,M855959430,28007,hyper,28.18
40,C1902837467,4,M,28007,M1823072687,28007,transportation,30.72
40,C1450562088,4,F,28007,M348934600,28007,transportation,10.74
40,C741680636,4,M,28007,M348934600,28007,transportation,22.16
40,C1368438034,4,M,28007,M85975013,28007,food,54.47
40,C1373973501,4,F,28007,M348934600,28007,transportation,20.98
40,C447373253,4,M,28007,M855959430,28007,hyper,23.78
40,C927282395,4,F,28007,M348934600,28007,transportation,11.67
40,C1876642037,4,M,28007,M348934600,28007,transportation,1.81
40,C339931011,4,M,28007,M151143676,28007,barsandrestaurants,21.89
40,C1266329800,4,F,28007,M348934600,28007,transportation,38.76
40,C1798103026,4,F,28007,M348934600,28007,transportation,62.46
40,C1276892406,4,M,28007,M348934600,28007,transportation,2.52
40,C1214229415,4,F,28007,M1823072687,28007,transportation,51.89
40,C333484923,4,M,28007,M1823072687,28007,transportation,0.07
40,C859276623,4,F,28007,M1823072687,28007,transportation,26.95
40,C2074365962,4,M,28007,M1823072687,28007,transportation,16.65
40,C576453501,4,M,28007,M151143676,28007,barsandrestaurants,64.76
40,C1699102063,4,M,28007,M1823072687,28007,transportation,69.41
40,C1981089677,4,M,28007,M348934600,28007,transportation,42.12
40,C2018553540,4,F,28007,M348934600,28007,transportation,38.25
40,C914488986,4,M,28007,M209847108,28007,wellnessandbeauty,43.1
40,C369805136,4,M,28007,M1823072687,28007,transportation,27.18
40,C1102156492,4,M,28007,M348934600,28007,transportation,17.16
40,C1549367339,4,F,28007,M348934600,28007,transportation,32.56
40,C964866248,4,M,28007,M1535107174,28007,wellnessandbeauty,10.76
40,C1643499361,4,M,28007,M1823072687,28007,transportation,56.06
40,C2043823425,4,F,28007,M1842530320,28007,tech,42.16
40,C96407618,4,F,28007,M348934600,28007,transportation,5.66
40,C1630887376,4,F,28007,M348934600,28007,transportation,11.02
40,C530747890,4,F,28007,M1823072687,28007,transportation,37.59
40,C1547689237,4,F,28007,M348934600,28007,transportation,7.56
40,C1860775846,4,F,28007,M348934600,28007,transportation,24.05
40,C1952937534,4,F,28007,M85975013,28007,food,0.47
40,C1186953291,4,M,28007,M1823072687,28007,transportation,31.22
40,C680687990,4,F,28007,M348934600,28007,transportation,38.19
40,C10105795,4,M,28007,M85975013,28007,food,67.58
40,C947010068,4,F,28007,M1823072687,28007,transportation,31.52
40,C1216867117,4,F,28007,M348934600,28007,transportation,15.01
40,C1216867117,4,F,28007,M1823072687,28007,transportation,26
40,C2095181585,4,M,28007,M348934600,28007,transportation,47.13
40,C2095181585,4,M,28007,M1823072687,28007,transportation,30.96
40,C1765886577,4,F,28007,M348934600,28007,transportation,20.59
40,C672742304,4,M,28007,M348934600,28007,transportation,23.78
40,C1174416804,4,F,28007,M85975013,28007,food,44.22
40,C268949400,4,M,28007,M1823072687,28007,transportation,31.38
40,C2000956624,4,M,28007,M1823072687,28007,transportation,2.02
40,C856303631,4,M,28007,M1823072687,28007,transportation,19.4
40,C574852748,4,F,28007,M348934600,28007,transportation,19
40,C272748313,4,M,28007,M348934600,28007,transportation,17.3
40,C59433821,4,M,28007,M1823072687,28007,transportation,14.52
40,C199512926,4,M,28007,M1823072687,28007,transportation,38.19
40,C1779394537,4,F,28007,M1823072687,28007,transportation,29.4
40,C1821035128,4,M,28007,M1823072687,28007,transportation,45.63
40,C843090653,4,F,28007,M1823072687,28007,transportation,15.12
40,C1990341771,4,F,28007,M1823072687,28007,transportation,26.4
40,C1954938610,4,M,28007,M1823072687,28007,transportation,21.16
40,C1497367004,4,F,28007,M348934600,28007,transportation,46.74
40,C1382480007,4,F,28007,M348934600,28007,transportation,29.58
40,C2090486181,4,M,28007,M1823072687,28007,transportation,18.67
40,C1670516684,4,F,28007,M1823072687,28007,transportation,27.49
40,C1102464953,4,F,28007,M85975013,28007,food,61.91
40,C483485800,4,F,28007,M1823072687,28007,transportation,7.07
40,C957771834,4,M,28007,M1823072687,28007,transportation,41.17
40,C1312615175,4,F,28007,M547558035,28007,fashion,16.37
40,C75274383,4,M,28007,M1823072687,28007,transportation,36.33
40,C1703739582,4,F,28007,M348934600,28007,transportation,25.33
40,C1549322511,4,M,28007,M348934600,28007,transportation,55.75
40,C123366357,4,M,28007,M348934600,28007,transportation,59.06
40,C638119430,4,F,28007,M1823072687,28007,transportation,38.45
40,C465037281,4,F,28007,M348934600,28007,transportation,19.23
40,C202531238,4,F,28007,M1823072687,28007,transportation,27.51
40,C1000699316,4,M,28007,M1823072687,28007,transportation,25.29
40,C1559091388,4,F,28007,M348934600,28007,transportation,47.26
40,C1067134113,4,F,28007,M1823072687,28007,transportation,21.47
40,C1022530210,4,M,28007,M348934600,28007,transportation,23.06
40,C1900716037,4,M,28007,M348934600,28007,transportation,27.18
40,C1486961552,4,F,28007,M1823072687,28007,transportation,0.33
40,C1879341237,4,M,28007,M348934600,28007,transportation,15.47
40,C1735920391,4,F,28007,M348934600,28007,transportation,26.65
40,C862267590,4,M,28007,M348934600,28007,transportation,31.95
40,C862267590,4,M,28007,M1823072687,28007,transportation,16.2
40,C1297995542,4,F,28007,M1823072687,28007,transportation,19.38
40,C1952969809,4,F,28007,M348934600,28007,transportation,13.97
40,C99215049,4,M,28007,M1823072687,28007,transportation,26.97
40,C399389739,4,F,28007,M1823072687,28007,transportation,8.9
40,C1445784416,4,M,28007,M1053599405,28007,health,22.29
40,C304677660,4,F,28007,M348934600,28007,transportation,25.1
41,C1542180842,4,F,28007,M1823072687,28007,transportation,0.93
41,C506520283,4,F,28007,M348934600,28007,transportation,64.66
41,C1543824543,4,M,28007,M85975013,28007,food,39.25
41,C958780730,4,M,28007,M348934600,28007,transportation,40.23
41,C1900716037,4,M,28007,M348934600,28007,transportation,4.66
41,C1126112663,4,M,28007,M1823072687,28007,transportation,53.46
41,C1591008232,4,F,28007,M1823072687,28007,transportation,33.07
41,C278409847,4,F,28007,M348934600,28007,transportation,19.18
41,C1501124312,4,M,28007,M1535107174,28007,wellnessandbeauty,28.38
41,C1118932469,4,F,28007,M348934600,28007,transportation,30.38
41,C91915601,4,M,28007,M348934600,28007,transportation,5.47
41,C1459624061,4,F,28007,M1823072687,28007,transportation,39.99
41,C331622323,4,F,28007,M85975013,28007,food,73.9
41,C1293338653,4,F,28007,M348934600,28007,transportation,38.98
41,C1966686053,4,F,28007,M1823072687,28007,transportation,37.5
41,C1870640785,4,M,28007,M1823072687,28007,transportation,37.54
41,C1950237952,4,F,28007,M348934600,28007,transportation,44
41,C213197624,4,F,28007,M1823072687,28007,transportation,35.91
41,C1100570635,4,F,28007,M1823072687,28007,transportation,19.06
41,C1703739582,4,F,28007,M348934600,28007,transportation,3.43
41,C186469824,4,F,28007,M85975013,28007,food,54.74
41,C1022530210,4,M,28007,M348934600,28007,transportation,7.58
41,C202531238,4,F,28007,M1823072687,28007,transportation,2.29
41,C438957460,4,M,28007,M1823072687,28007,transportation,19.71
41,C98707741,4,F,28007,M1823072687,28007,transportation,22.9
41,C1100361227,4,F,28007,M348934600,28007,transportation,35.41
41,C883419967,4,F,28007,M348934600,28007,transportation,1.67
41,C1631162170,4,F,28007,M348934600,28007,transportation,60.82
41,C277720476,4,M,28007,M348934600,28007,transportation,51.71
41,C1046896257,4,M,28007,M348934600,28007,transportation,32.87
41,C1046896257,4,M,28007,M1823072687,28007,transportation,30.77
41,C586830923,4,M,28007,M1823072687,28007,transportation,33.63
41,C1156885344,4,M,28007,M1823072687,28007,transportation,27.52
41,C1860775846,4,F,28007,M348934600,28007,transportation,4.05
41,C1344489848,4,F,28007,M348934600,28007,transportation,86.91
41,C474891377,4,M,28007,M1823072687,28007,transportation,31.82
41,C1523854098,4,M,28007,M348934600,28007,transportation,37.56
41,C1635613216,4,F,28007,M348934600,28007,transportation,63.15
41,C5377162,4,F,28007,M348934600,28007,transportation,30.59
41,C2091703695,4,F,28007,M1823072687,28007,transportation,39.73
41,C1765886577,4,F,28007,M348934600,28007,transportation,32.19
41,C1658315324,4,M,28007,M348934600,28007,transportation,7.45
41,C1487874353,4,M,28007,M1823072687,28007,transportation,43.2
41,C1238891395,4,M,28007,M348934600,28007,transportation,32.47
41,C1853277977,4,M,28007,M151143676,28007,barsandrestaurants,53.44
41,C1867566140,4,F,28007,M151143676,28007,barsandrestaurants,20.77
41,C193297871,4,F,28007,M1823072687,28007,transportation,8.37
41,C521087514,4,F,28007,M1823072687,28007,transportation,40.01
41,C38251321,4,F,28007,M348934600,28007,transportation,18.86
41,C1340398290,4,M,28007,M348934600,28007,transportation,30.62
41,C1821035128,4,M,28007,M1823072687,28007,transportation,52.51
41,C369805136,4,M,28007,M1823072687,28007,transportation,12.05
41,C198230909,4,F,28007,M348934600,28007,transportation,7.48
41,C1153569753,4,F,28007,M348934600,28007,transportation,43.99
41,C345640256,4,F,28007,M348934600,28007,transportation,33.37
41,C1929167055,4,M,28007,M348934600,28007,transportation,47.29
41,C153258882,4,F,28007,M1823072687,28007,transportation,36.03
41,C132392875,4,M,28007,M1823072687,28007,transportation,7.89
41,C1855693993,4,F,28007,M348934600,28007,transportation,23.11
41,C143498560,4,M,28007,M348934600,28007,transportation,21.49
41,C1259046770,4,F,28007,M1823072687,28007,transportation,30.02
41,C250546729,4,M,28007,M1823072687,28007,transportation,28.54
41,C171977183,4,M,28007,M348934600,28007,transportation,35.26
41,C1684213034,4,M,28007,M348934600,28007,transportation,24.2
41,C295362058,4,M,28007,M1823072687,28007,transportation,4.47
41,C1881279773,4,F,28007,M1053599405,28007,health,36.38
41,C1881279773,4,F,28007,M1913465890,28007,health,157.15
41,C606355103,4,F,28007,M348934600,28007,transportation,80.45
41,C1148771999,4,M,28007,M348934600,28007,transportation,29.98
41,C862267590,4,M,28007,M1823072687,28007,transportation,26.39
41,C205797331,4,F,28007,M1053599405,28007,health,116.11
41,C1445931696,4,M,28007,M348934600,28007,transportation,30.43
41,C1594422820,4,F,28007,M348934600,28007,transportation,58.76
41,C1963249369,4,F,28007,M1823072687,28007,transportation,17.1
41,C1906711479,4,F,28007,M855959430,28007,hyper,83.1
41,C873821675,4,M,28007,M348934600,28007,transportation,4.21
41,C976209265,4,M,28007,M1823072687,28007,transportation,10.43
41,C1239154010,4,F,28007,M151143676,28007,barsandrestaurants,21.28
41,C2033310172,4,M,28007,M348934600,28007,transportation,35.38
41,C1266329800,4,F,28007,M348934600,28007,transportation,20.87
41,C1095821033,4,F,28007,M1823072687,28007,transportation,35.64
41,C781096653,4,F,28007,M1053599405,28007,health,81.82
41,C781096653,4,F,28007,M1913465890,28007,health,127.68
41,C1175850429,4,M,28007,M980657600,28007,sportsandtoys,4.99
41,C1849046345,4,F,28007,M980657600,28007,sportsandtoys,638.84
41,C741680636,4,M,28007,M348934600,28007,transportation,5.77
41,C2095181585,4,M,28007,M1823072687,28007,transportation,25.99
41,C1830714840,4,F,28007,M1823072687,28007,transportation,68.82
41,C115603187,4,M,28007,M209847108,28007,wellnessandbeauty,52.6
41,C88292631,4,M,28007,M1823072687,28007,transportation,22.47
41,C161733249,4,M,28007,M348934600,28007,transportation,45.75
41,C940143351,4,M,28007,M1823072687,28007,transportation,19.67
41,C914243510,4,M,28007,M1823072687,28007,transportation,10.49
41,C206142588,4,F,28007,M1823072687,28007,transportation,38.52
41,C369046885,4,M,28007,M1823072687,28007,transportation,26.16
41,C813472343,4,M,28007,M1823072687,28007,transportation,20.45
41,C2100602051,4,M,28007,M1823072687,28007,transportation,40.68
41,C2000956624,4,M,28007,M1823072687,28007,transportation,53.42
41,C1236509536,4,F,28007,M348934600,28007,transportation,29.57
41,C1081944543,4,F,28007,M348934600,28007,transportation,9.12
41,C1081944543,4,F,28007,M1823072687,28007,transportation,3.4
41,C466569235,4,M,28007,M85975013,28007,food,28.71
41,C339931011,4,M,28007,M348934600,28007,transportation,52.4
41,C1980965530,4,M,28007,M348934600,28007,transportation,46.64
41,C1207205377,4,M,28007,M1823072687,28007,transportation,9.83
41,C475928775,4,F,28007,M348934600,28007,transportation,17.34
41,C956700475,4,F,28007,M348934600,28007,transportation,4.11
41,C956700475,4,F,28007,M1823072687,28007,transportation,6.93
41,C1091680547,4,M,28007,M1823072687,28007,transportation,35.5
41,C1905396523,4,F,28007,M348934600,28007,transportation,8.37
41,C1073067421,4,F,28007,M85975013,28007,food,68.92
41,C1585648581,4,F,28007,M1823072687,28007,transportation,17.51
41,C1679430600,4,M,28007,M348934600,28007,transportation,39.27
41,C93241312,4,M,28007,M348934600,28007,transportation,19.06
41,C530747890,4,F,28007,M1823072687,28007,transportation,4.19
41,C1497367004,4,F,28007,M348934600,28007,transportation,44.47
41,C671392477,4,F,28007,M348934600,28007,transportation,39.04
41,C1513653440,4,M,28007,M348934600,28007,transportation,40.62
41,C16791543,4,M,28007,M1823072687,28007,transportation,52.33
41,C1191069340,4,F,28007,M348934600,28007,transportation,1.95
41,C2061535111,4,M,28007,M1823072687,28007,transportation,18.73
41,C910454738,4,F,28007,M857378720,28007,hotelservices,166.69
41,C1597289593,4,F,28007,M1823072687,28007,transportation,37.84
41,C968861433,4,F,28007,M1823072687,28007,transportation,39.49
41,C247537602,4,M,28007,M1823072687,28007,transportation,16.5
41,C437189630,4,F,28007,M348934600,28007,transportation,10.96
41,C545102882,4,F,28007,M348934600,28007,transportation,0.61
41,C1548142512,4,F,28007,M348934600,28007,transportation,24.45
41,C1135201785,4,M,28007,M1823072687,28007,transportation,51.41
41,C12662072,4,F,28007,M1823072687,28007,transportation,44.7
41,C843090653,4,F,28007,M1823072687,28007,transportation,30.81
41,C1798103026,4,F,28007,M348934600,28007,transportation,9.7
41,C44857022,4,F,28007,M1823072687,28007,transportation,28.27
41,C483485800,4,F,28007,M1823072687,28007,transportation,9.62
41,C1142956269,4,M,28007,M1535107174,28007,wellnessandbeauty,58.04
41,C1033736586,4,F,28007,M348934600,28007,transportation,1.89
41,C709211172,4,F,28007,M209847108,28007,wellnessandbeauty,41.86
41,C709211172,4,F,28007,M78078399,28007,wellnessandbeauty,49.36
41,C1104967901,4,F,28007,M348934600,28007,transportation,48.35
41,C851731350,4,M,28007,M1823072687,28007,transportation,25.96
41,C1870926183,4,M,28007,M151143676,28007,barsandrestaurants,76.86
41,C679458582,4,F,28007,M348934600,28007,transportation,16.23
41,C755108533,4,F,28007,M348934600,28007,transportation,18.22
41,C1954938610,4,M,28007,M1823072687,28007,transportation,7.01
41,C465037281,4,F,28007,M348934600,28007,transportation,47.7
41,C680687990,4,F,28007,M151143676,28007,barsandrestaurants,44
41,C966602067,4,M,28007,M348934600,28007,transportation,0.58
41,C1067134113,4,F,28007,M1823072687,28007,transportation,11.27
41,C1855338494,4,M,28007,M348934600,28007,transportation,32.19
41,C875900250,4,M,28007,M348934600,28007,transportation,55.49
41,C1679796651,4,M,28007,M348934600,28007,transportation,0.94
41,C927282395,4,F,28007,M348934600,28007,transportation,33.62
41,C433481742,4,F,28007,M348934600,28007,transportation,23.38
41,C359628860,4,F,28007,M1823072687,28007,transportation,36.22
41,C1463356115,4,F,28007,M1823072687,28007,transportation,32.35
41,C1186953291,4,M,28007,M1823072687,28007,transportation,16.83
41,C1305339250,4,M,28007,M1823072687,28007,transportation,35.91
41,C1939799337,4,F,28007,M1823072687,28007,transportation,14.05
41,C49915499,4,M,28007,M1823072687,28007,transportation,55.43
41,C1677624934,4,M,28007,M1823072687,28007,transportation,36.34
41,C486996910,4,M,28007,M348934600,28007,transportation,27.73
41,C578700012,4,F,28007,M348934600,28007,transportation,40.21
41,C228023479,4,F,28007,M348934600,28007,transportation,57.67
41,C1970738826,4,M,28007,M1823072687,28007,transportation,4.35
41,C333484923,4,M,28007,M1823072687,28007,transportation,38.99
41,C656901929,4,M,28007,M348934600,28007,transportation,23.77
41,C971838371,4,F,28007,M1823072687,28007,transportation,23.61
41,C1033848759,4,M,28007,M348934600,28007,transportation,13.12
41,C129566217,4,M,28007,M348934600,28007,transportation,22.36
41,C249473604,4,F,28007,M348934600,28007,transportation,9.19
41,C1545341907,4,F,28007,M1823072687,28007,transportation,44.41
41,C1913127981,4,F,28007,M151143676,28007,barsandrestaurants,113.95
41,C1502465707,4,F,28007,M348934600,28007,transportation,11.2
41,C1776310825,4,M,28007,M840466850,28007,tech,137.72
41,C170769685,4,M,28007,M348934600,28007,transportation,0.58
41,C193924578,4,F,28007,M348934600,28007,transportation,38.53
41,C1130847219,4,M,28007,M348934600,28007,transportation,32.39
41,C1297995542,4,F,28007,M1823072687,28007,transportation,37.21
41,C572709519,4,F,28007,M85975013,28007,food,56.26
41,C1258725927,4,M,28007,M1823072687,28007,transportation,49.34
41,C1433843082,4,F,28007,M1823072687,28007,transportation,15.08
41,C225675370,4,M,28007,M348934600,28007,transportation,7.22
41,C620327304,4,F,28007,M348934600,28007,transportation,23.21
41,C1486961552,4,F,28007,M1823072687,28007,transportation,64.31
41,C1969886762,4,M,28007,M348934600,28007,transportation,26.64
41,C271457213,4,F,28007,M1823072687,28007,transportation,41.27
41,C1312448128,4,F,28007,M1823072687,28007,transportation,16.1
41,C1341517098,4,F,28007,M1823072687,28007,transportation,10.4
41,C944367934,4,F,28007,M348934600,28007,transportation,11.29
41,C26045684,4,F,28007,M1823072687,28007,transportation,34.17
41,C784005201,4,M,28007,M348934600,28007,transportation,18.27
41,C864134074,4,F,28007,M348934600,28007,transportation,47.78
41,C33256704,4,F,28007,M1823072687,28007,transportation,39.42
41,C1299474405,4,F,28007,M855959430,28007,hyper,9.85
41,C1418055040,4,F,28007,M1823072687,28007,transportation,11.34
41,C915739806,4,M,28007,M1535107174,28007,wellnessandbeauty,88.62
41,C915739806,4,M,28007,M1198415165,28007,wellnessandbeauty,26.61
41,C1699102063,4,M,28007,M1823072687,28007,transportation,1.53
41,C2015203999,4,F,28007,M1823072687,28007,transportation,31.14
41,C1175850429,4,M,28007,M480139044,28007,health,270.04
41,C324333692,4,F,28007,M1823072687,28007,transportation,0.69
41,C1904416498,4,F,28007,M1823072687,28007,transportation,9.18
41,C2090486181,4,M,28007,M1823072687,28007,transportation,24.75
41,C59433821,4,M,28007,M1823072687,28007,transportation,32.84
41,C135716487,4,F,28007,M1823072687,28007,transportation,15.71
41,C1801713151,4,F,28007,M1823072687,28007,transportation,24.86
41,C1192874833,4,F,28007,M1823072687,28007,transportation,48.93
41,C1872660217,4,F,28007,M1823072687,28007,transportation,0.91
41,C1915603015,4,F,28007,M348934600,28007,transportation,16.9
41,C1299368401,4,M,28007,M348934600,28007,transportation,5.85
41,C369405043,4,M,28007,M85975013,28007,food,37.63
41,C1010589026,4,F,28007,M1823072687,28007,transportation,28.08
41,C2027892936,4,F,28007,M348934600,28007,transportation,33.38
41,C1166355595,4,F,28007,M348934600,28007,transportation,2.16
41,C2116616608,4,F,28007,M348934600,28007,transportation,53.66
41,C2043823425,4,F,28007,M348934600,28007,transportation,0.26
41,C2043823425,4,F,28007,M1823072687,28007,transportation,5.62
41,C1014847580,4,M,28007,M840466850,28007,tech,153.87
41,C399389739,4,F,28007,M85975013,28007,food,16.59
41,C96508773,4,F,28007,M348934600,28007,transportation,45.15
41,C1174416804,4,F,28007,M349281107,28007,fashion,26.41
41,C1812521679,4,M,28007,M1823072687,28007,transportation,48.47
41,C1214229415,4,F,28007,M1823072687,28007,transportation,36.19
41,C276623362,4,M,28007,M1823072687,28007,transportation,41.68
41,C481773197,4,F,28007,M349281107,28007,fashion,0.37
41,C1533572842,4,F,28007,M855959430,28007,hyper,119.22
41,C845102514,4,M,28007,M85975013,28007,food,37.85
41,C2120296918,4,F,28007,M1823072687,28007,transportation,37.84
41,C85676975,4,M,28007,M1823072687,28007,transportation,24.34
41,C1743392358,4,M,28007,M1823072687,28007,transportation,9.63
41,C1232356156,4,F,28007,M348934600,28007,transportation,24.52
41,C433355159,4,F,28007,M1946091778,28007,wellnessandbeauty,138.92
41,C957324981,4,M,28007,M348934600,28007,transportation,75.44
41,C1201696181,4,F,28007,M348934600,28007,transportation,10.44
41,C545248492,4,M,28007,M348934600,28007,transportation,13.03
41,C1175850429,4,M,28007,M547558035,28007,fashion,44.71
41,C2117938225,4,M,28007,M348934600,28007,transportation,46.14
41,C574852748,4,F,28007,M348934600,28007,transportation,38.64
41,C1316160034,4,M,28007,M1823072687,28007,transportation,42.26
41,C957771834,4,M,28007,M1823072687,28007,transportation,8.54
41,C2125787399,4,F,28007,M348934600,28007,transportation,16.89
41,C318717540,4,M,28007,M855959430,28007,hyper,93.92
41,C1825851538,4,F,28007,M348934600,28007,transportation,45.16
41,C524644424,4,M,28007,M348934600,28007,transportation,2.53
41,C1756466427,4,M,28007,M348934600,28007,transportation,27.8
41,C638223659,4,M,28007,M1823072687,28007,transportation,65.92
41,C445432762,4,F,28007,M348934600,28007,transportation,14.04
41,C1739071229,4,F,28007,M348934600,28007,transportation,36.41
41,C1276892406,4,M,28007,M348934600,28007,transportation,4.15
41,C1783127345,4,M,28007,M348934600,28007,transportation,28.85
41,C843083567,4,M,28007,M348934600,28007,transportation,6.67
41,C1855857061,4,F,28007,M348934600,28007,transportation,58.2
41,C914285365,4,M,28007,M348934600,28007,transportation,50.52
41,C158030246,4,F,28007,M85975013,28007,food,9.57
41,C427983732,4,F,28007,M348934600,28007,transportation,4.5
41,C2013871968,4,F,28007,M348934600,28007,transportation,48.79
41,C1849046345,4,F,28007,M480139044,28007,health,26.47
41,C1368438034,4,M,28007,M1823072687,28007,transportation,14.72
41,C1350068848,4,M,28007,M348934600,28007,transportation,56.44
41,C1082608644,4,F,28007,M1823072687,28007,transportation,1.65
41,C366069783,4,F,28007,M348934600,28007,transportation,9.43
41,C366069783,4,F,28007,M1823072687,28007,transportation,16.33
41,C1849046345,4,F,28007,M980657600,28007,sportsandtoys,257.73
41,C409331076,4,M,28007,M348934600,28007,transportation,38.21
41,C539791425,4,F,28007,M1823072687,28007,transportation,1.16
41,C886658445,4,F,28007,M1823072687,28007,transportation,46.5
41,C17589297,4,F,28007,M1823072687,28007,transportation,14.61
41,C395508885,4,M,28007,M1649169323,28007,sportsandtoys,102.17
41,C395508885,4,M,28007,M1788569036,28007,sportsandtoys,28.39
41,C446298173,4,F,28007,M348934600,28007,transportation,5.36
41,C1486069778,4,F,28007,M348934600,28007,transportation,3.98
41,C1862384239,4,M,28007,M1600850729,28007,fashion,21.95
41,C126488680,4,M,28007,M348934600,28007,transportation,23.43
41,C764092576,4,F,28007,M1823072687,28007,transportation,31.35
41,C1038722314,4,M,28007,M348934600,28007,transportation,55.51
41,C2033826237,4,M,28007,M348934600,28007,transportation,24
41,C862633345,4,F,28007,M1823072687,28007,transportation,60.11
41,C2084449024,4,F,28007,M1823072687,28007,transportation,13.5
41,C1547689237,4,F,28007,M348934600,28007,transportation,7.17
41,C477595630,4,M,28007,M1823072687,28007,transportation,40.1
41,C966984015,4,M,28007,M1823072687,28007,transportation,45.74
41,C1224153830,4,F,28007,M85975013,28007,food,16.44
41,C848738212,4,M,28007,M151143676,28007,barsandrestaurants,21.26
41,C629170053,4,M,28007,M480139044,28007,health,270.97
41,C1750881279,4,F,28007,M1823072687,28007,transportation,4.95
41,C1606614105,4,M,28007,M1823072687,28007,transportation,40.06
41,C1382480007,4,F,28007,M348934600,28007,transportation,22.48
41,C1959067413,4,M,28007,M1823072687,28007,transportation,21.21
41,C650108285,4,F,28007,M1823072687,28007,transportation,33.45
41,C168710517,4,F,28007,M348934600,28007,transportation,32.72
41,C1809615650,4,M,28007,M1600850729,28007,fashion,81.12
41,C1385780363,4,F,28007,M1823072687,28007,transportation,16.78
41,C1478081031,4,F,28007,M85975013,28007,food,23.51
41,C899813705,4,M,28007,M348934600,28007,transportation,21.61
41,C1557540123,4,F,28007,M1823072687,28007,transportation,1.54
41,C1690594556,4,F,28007,M1823072687,28007,transportation,52.77
41,C1967337226,4,M,28007,M1823072687,28007,transportation,13.89
41,C1700159150,4,F,28007,M1823072687,28007,transportation,3.43
41,C1647801193,4,M,28007,M1823072687,28007,transportation,40.57
41,C582173326,4,F,28007,M1823072687,28007,transportation,33.41
41,C1359092613,4,F,28007,M480139044,28007,health,136.31
41,C1359092613,4,F,28007,M50039827,28007,health,167.81
41,C1942983218,4,F,28007,M1823072687,28007,transportation,43.41
41,C1990341771,4,F,28007,M1823072687,28007,transportation,8.1
41,C1132565589,4,F,28007,M1823072687,28007,transportation,43.33
41,C1781238594,4,F,28007,M348934600,28007,transportation,16.22
41,C1909782411,4,F,28007,M348934600,28007,transportation,23.2
41,C1005126300,4,F,28007,M1823072687,28007,transportation,0.6
41,C2074365962,4,M,28007,M1823072687,28007,transportation,50.43
41,C1292770722,4,F,28007,M348934600,28007,transportation,29.71
41,C1844695541,4,F,28007,M1823072687,28007,transportation,33.07
41,C1807970113,4,F,28007,M348934600,28007,transportation,24.3
41,C476477241,4,M,28007,M1823072687,28007,transportation,21.71
41,C208889378,4,M,28007,M1823072687,28007,transportation,33.6
41,C339181872,4,F,28007,M1823072687,28007,transportation,24.29
41,C1004300450,4,M,28007,M348934600,28007,transportation,48.08
41,C531724764,4,F,28007,M348934600,28007,transportation,1.19
41,C251630036,4,F,28007,M348934600,28007,transportation,43.21
41,C1610565169,4,M,28007,M348934600,28007,transportation,26.28
41,C1107580024,4,F,28007,M1823072687,28007,transportation,43.24
41,C1825950751,4,F,28007,M209847108,28007,wellnessandbeauty,4.22
41,C1930258744,4,M,28007,M348934600,28007,transportation,7.23
41,C85945497,4,F,28007,M348934600,28007,transportation,15.8
41,C1402381285,4,F,28007,M1823072687,28007,transportation,18.46
41,C1867965524,4,M,28007,M1823072687,28007,transportation,33.97
41,C210584188,4,M,28007,M1823072687,28007,transportation,13.61
41,C249282739,4,M,28007,M1823072687,28007,transportation,6.18
41,C54876469,4,M,28007,M348934600,28007,transportation,21.8
41,C786249459,4,M,28007,M1823072687,28007,transportation,43.59
41,C304677660,4,F,28007,M348934600,28007,transportation,18.85
41,C581878341,4,M,28007,M1823072687,28007,transportation,32.36
41,C312072263,4,F,28007,M348934600,28007,transportation,35
41,C2095938989,4,F,28007,M1823072687,28007,transportation,51.88
41,C1882101149,4,M,28007,M1823072687,28007,transportation,42.88
